person_participantID,date,activity_sum,activity_extreme_sum
fa10-01-11,12/4/2010,331,245
fa10-01-11,12/5/2010,53,19
sp10-01-25,12/3/2010,625,174
sp10-01-25,12/4/2010,203,166
sp10-01-25,12/5/2010,0,0
fa10-01-04,12/4/2010,31,10
fa10-01-04,12/5/2010,385,78
fa10-01-32,12/3/2010,443,269
fa10-01-32,12/4/2010,289,670
fa10-01-32,12/5/2010,97,238
sp10-01-34,12/3/2010,564,1084
sp10-01-34,12/4/2010,202,551
sp10-01-34,12/5/2010,66,511
sp10-01-13,12/3/2010,55,49
sp10-01-13,12/4/2010,48,66
sp10-01-13,12/5/2010,89,86
fa10-01-48,12/3/2010,407,231
fa10-01-48,12/4/2010,516,346
fa10-01-48,12/5/2010,167,225
sp10-01-44,12/3/2010,290,556
sp10-01-44,12/4/2010,750,711
sp10-01-44,12/5/2010,491,455
fa10-01-13,12/3/2010,349,465
fa10-01-13,12/4/2010,451,476
fa10-01-13,12/5/2010,727,388
sp10-01-45,12/3/2010,843,796
sp10-01-45,12/4/2010,990,862
sp10-01-45,12/5/2010,202,338
fa10-01-60,12/3/2010,47,13
fa10-01-60,12/4/2010,481,540
fa10-01-60,12/5/2010,174,53
sp10-01-31,12/3/2010,402,430
sp10-01-31,12/4/2010,456,470
sp10-01-31,12/5/2010,601,437
fa10-01-37,12/3/2010,131,136
fa10-01-37,12/4/2010,334,243
fa10-01-37,12/5/2010,748,375
sp10-01-41,12/3/2010,1114,587
sp10-01-41,12/4/2010,627,435
sp10-01-41,12/5/2010,172,299
fa10-01-14,12/3/2010,188,290
fa10-01-14,12/4/2010,533,394
fa10-01-14,12/5/2010,45,261
fa10-01-49,12/3/2010,169,208
fa10-01-49,12/4/2010,8,2
sp10-01-07,12/3/2010,691,542
sp10-01-07,12/4/2010,3,0
sp10-01-07,12/5/2010,381,122
sp10-01-12,12/3/2010,144,124
sp10-01-12,12/4/2010,401,481
sp10-01-12,12/5/2010,4,14
fa10-01-73,12/3/2010,321,379
fa10-01-73,12/4/2010,267,223
fa10-01-73,12/5/2010,225,77
sp10-01-22,12/3/2010,295,154
sp10-01-22,12/4/2010,443,224
sp10-01-22,12/5/2010,203,39
fa10-01-38,12/3/2010,39,2
fa10-01-38,12/4/2010,769,315
fa10-01-38,12/5/2010,102,8
fa10-01-50,12/4/2010,9,21
fa10-01-50,12/5/2010,4,3
sp10-01-48,12/5/2010,367,550
fa10-01-59,12/3/2010,27,14
fa10-01-59,12/4/2010,0,0
fa10-01-59,12/5/2010,0,0
fa10-01-44,11/30/2010,30,29
fa10-01-44,12/3/2010,38,11
fa10-01-44,12/5/2010,0,0
fa10-01-06,12/4/2010,61,95
fa10-01-06,12/5/2010,543,442
fa10-01-33,12/5/2010,220,372
fa10-01-08,12/6/2010,1048,721
fa10-01-08,12/7/2010,384,266
fa10-01-08,12/8/2010,394,436
fa10-01-15,12/6/2010,0,1
fa10-01-24,12/6/2010,240,156
fa10-01-24,12/7/2010,94,22
fa10-01-24,12/8/2010,103,83
fa10-01-27,12/6/2010,240,594
fa10-01-27,12/7/2010,233,610
fa10-01-27,12/8/2010,369,809
fa10-01-31,12/6/2010,231,411
fa10-01-31,12/7/2010,403,605
fa10-01-31,12/8/2010,268,555
fa10-01-40,12/6/2010,1,0
fa10-01-40,12/7/2010,250,120
fa10-01-40,12/8/2010,74,28
fa10-01-50,12/6/2010,0,0
fa10-01-50,12/7/2010,260,324
fa10-01-50,12/8/2010,35,25
fa10-01-67,12/6/2010,14,8
fa10-01-67,12/7/2010,81,220
fa10-01-67,12/8/2010,464,355
fa10-01-70,12/5/2010,0,0
fa10-01-70,12/6/2010,420,137
fa10-01-70,12/7/2010,67,23
fa10-01-70,12/8/2010,13,2
fa10-01-75,12/6/2010,566,601
fa10-01-75,12/7/2010,741,964
fa10-01-75,12/8/2010,789,530
fa10-01-76,12/6/2010,751,440
fa10-01-76,12/7/2010,386,893
fa10-01-76,12/8/2010,705,609
fa10-01-85,12/6/2010,90,165
fa10-01-85,12/7/2010,91,241
fa10-01-85,12/8/2010,250,535
fa10-01-86,12/6/2010,430,176
fa10-01-86,12/7/2010,347,133
fa10-01-86,12/8/2010,829,209
sp10-01-30,12/6/2010,454,357
sp10-01-30,12/7/2010,267,207
sp10-01-30,12/8/2010,278,210
sp10-01-33,12/6/2010,517,470
sp10-01-33,12/7/2010,987,1037
sp10-01-33,12/8/2010,151,92
sp10-01-35,12/6/2010,184,292
sp10-01-35,12/7/2010,239,264
sp10-01-35,12/8/2010,94,192
sp10-01-53,12/6/2010,382,233
sp10-01-53,12/7/2010,392,193
sp10-01-53,12/8/2010,190,223
fa10-01-01,12/6/2010,584,467
fa10-01-01,12/7/2010,649,570
fa10-01-01,12/8/2010,401,291
sp10-01-46,12/6/2010,644,764
sp10-01-46,12/7/2010,168,290
sp10-01-46,12/8/2010,357,276
sp10-01-08,12/4/2010,521,164
sp10-01-08,12/5/2010,402,118
sp10-01-08,12/6/2010,49,24
sp10-01-08,12/7/2010,277,71
sp10-01-08,12/8/2010,139,133
fa10-01-19,12/6/2010,431,334
fa10-01-19,12/7/2010,665,516
fa10-01-19,12/8/2010,204,104
sp10-01-49,12/6/2010,681,744
sp10-01-49,12/7/2010,472,685
sp10-01-49,12/8/2010,305,291
sp10-01-40,12/6/2010,480,419
sp10-01-40,12/7/2010,329,508
sp10-01-40,12/8/2010,452,409
fa10-01-17,12/6/2010,414,587
fa10-01-17,12/7/2010,648,603
fa10-01-17,12/8/2010,358,573
sp10-01-11,12/6/2010,594,339
sp10-01-11,12/7/2010,750,487
sp10-01-11,12/8/2010,824,325
fa10-01-74,12/7/2010,336,72
fa10-01-74,12/8/2010,663,266
fa10-01-23,12/6/2010,254,558
fa10-01-23,12/7/2010,267,855
fa10-01-23,12/8/2010,188,486
sp10-01-39,12/6/2010,260,365
sp10-01-39,12/7/2010,206,252
sp10-01-39,12/8/2010,89,181
sp10-01-48,12/6/2010,366,858
sp10-01-48,12/7/2010,728,1025
sp10-01-48,12/8/2010,851,621
fa10-01-02,12/6/2010,394,152
fa10-01-02,12/7/2010,83,79
fa10-01-02,12/8/2010,133,89
sp10-01-38,12/6/2010,263,444
sp10-01-38,12/7/2010,418,446
sp10-01-38,12/8/2010,224,335
sp10-01-32,12/6/2010,451,544
sp10-01-32,12/7/2010,388,790
sp10-01-32,12/8/2010,487,489
fa10-01-59,12/6/2010,15,13
fa10-01-59,12/7/2010,25,19
sp10-01-19,12/6/2010,707,556
sp10-01-19,12/7/2010,808,696
sp10-01-52,12/6/2010,386,181
sp10-01-52,12/7/2010,296,213
sp10-01-52,12/8/2010,444,175
sp10-01-43,12/6/2010,745,563
sp10-01-43,12/7/2010,860,610
sp10-01-43,12/8/2010,396,439
fa10-01-81,12/6/2010,546,394
fa10-01-81,12/7/2010,214,239
fa10-01-81,12/8/2010,372,331
fa10-01-44,12/6/2010,1,2
fa10-01-44,12/7/2010,0,4
fa10-01-47,12/6/2010,207,276
fa10-01-47,12/7/2010,187,330
fa10-01-47,12/8/2010,255,370
fa10-01-22,12/6/2010,531,564
fa10-01-22,12/7/2010,275,574
fa10-01-22,12/8/2010,239,406
fa10-01-72,12/6/2010,457,274
fa10-01-72,12/7/2010,229,167
fa10-01-72,12/8/2010,581,435
fa10-01-79,12/6/2010,64,214
fa10-01-05,12/6/2010,507,468
fa10-01-05,12/7/2010,489,261
fa10-01-05,12/8/2010,147,48
fa10-01-71,12/6/2010,381,382
fa10-01-71,12/7/2010,481,602
fa10-01-71,12/8/2010,366,163
fa10-01-43,12/7/2010,64,44
fa10-01-43,12/8/2010,0,1
fa10-01-18,12/6/2010,823,660
fa10-01-18,12/7/2010,380,536
fa10-01-18,12/8/2010,429,379
fa10-01-68,12/6/2010,545,333
fa10-01-68,12/7/2010,309,409
fa10-01-68,12/8/2010,283,396
fa10-01-69,12/6/2010,215,203
fa10-01-69,12/7/2010,93,7
fa10-01-69,12/8/2010,165,52
fa10-01-52,12/5/2010,8,29
fa10-01-52,12/6/2010,195,254
fa10-01-52,12/7/2010,240,315
fa10-01-52,12/8/2010,199,134
fa10-01-07,12/6/2010,454,408
fa10-01-07,12/7/2010,400,320
fa10-01-07,12/8/2010,398,287
fa10-01-54,12/6/2010,191,108
fa10-01-54,12/7/2010,92,62
sp10-01-18,12/6/2010,433,499
sp10-01-18,12/7/2010,359,441
sp10-01-18,12/8/2010,286,384
fa10-01-26,12/6/2010,460,495
fa10-01-26,12/7/2010,274,552
fa10-01-26,12/8/2010,319,411
fa10-01-35,12/6/2010,275,335
fa10-01-35,12/7/2010,253,181
fa10-01-35,12/8/2010,343,434
fa10-01-39,12/6/2010,368,217
fa10-01-39,12/7/2010,250,153
fa10-01-39,12/8/2010,39,77
fa10-01-06,12/6/2010,660,764
fa10-01-06,12/7/2010,423,369
fa10-01-06,12/8/2010,463,410
fa10-01-20,12/6/2010,185,236
fa10-01-20,12/7/2010,672,494
fa10-01-20,12/8/2010,118,209
fa10-01-34,12/6/2010,183,153
fa10-01-34,12/7/2010,201,152
fa10-01-34,12/8/2010,98,103
fa10-01-16,12/6/2010,309,239
fa10-01-16,12/7/2010,277,257
fa10-01-16,12/8/2010,431,421
sp10-01-56,12/6/2010,334,158
sp10-01-56,12/7/2010,10,1
sp10-01-23,12/6/2010,440,197
sp10-01-23,12/7/2010,516,114
sp10-01-23,12/8/2010,721,298
sp10-01-05,12/6/2010,319,345
sp10-01-05,12/7/2010,621,352
sp10-01-05,12/8/2010,335,416
fa10-01-55,12/6/2010,619,575
fa10-01-55,12/7/2010,285,310
fa10-01-55,12/8/2010,418,446
fa10-01-36,12/6/2010,198,100
fa10-01-36,12/7/2010,115,67
fa10-01-36,12/8/2010,303,198
fa10-01-33,12/6/2010,833,843
fa10-01-33,12/7/2010,1552,848
fa10-01-33,12/8/2010,357,369
fa10-01-45,12/6/2010,202,256
fa10-01-45,12/7/2010,529,692
fa10-01-45,12/8/2010,585,479
fa10-01-56,12/6/2010,165,141
fa10-01-78,12/6/2010,269,181
fa10-01-78,12/7/2010,258,73
fa10-01-78,12/8/2010,186,191
fa10-01-46,12/6/2010,19,23
fa10-01-46,12/7/2010,122,129
fa10-01-46,12/8/2010,379,386
fa10-01-58,12/6/2010,139,59
fa10-01-58,12/7/2010,102,92
fa10-01-58,12/8/2010,152,80
fa10-01-30,12/6/2010,357,503
fa10-01-30,12/7/2010,198,304
fa10-01-30,12/8/2010,163,201
fa10-01-61,12/6/2010,190,389
fa10-01-61,12/7/2010,192,231
fa10-01-61,12/8/2010,109,243
fa10-01-25,12/6/2010,456,460
fa10-01-25,12/7/2010,187,475
fa10-01-25,12/8/2010,202,367
fa10-01-62,12/6/2010,557,487
fa10-01-62,12/7/2010,396,559
fa10-01-62,12/8/2010,430,563
fa10-01-29,12/6/2010,559,714
fa10-01-29,12/7/2010,554,525
fa10-01-29,12/8/2010,369,486
fa10-01-77,12/6/2010,289,534
fa10-01-77,12/7/2010,249,625
fa10-01-77,12/8/2010,86,201
fa10-01-57,12/6/2010,697,605
fa10-01-57,12/7/2010,664,548
fa10-01-57,12/8/2010,680,381
fa10-01-12,12/6/2010,310,350
fa10-01-12,12/7/2010,613,500
fa10-01-12,12/8/2010,217,145
fa10-01-53,12/8/2010,50,87
sp10-01-06,12/6/2010,691,717
sp10-01-06,12/7/2010,276,159
sp10-01-06,12/8/2010,793,362
fa10-01-80,12/6/2010,335,1466
fa10-01-80,12/7/2010,208,770
fa10-01-80,12/8/2010,369,1262
fa10-01-21,12/6/2010,470,462
fa10-01-21,12/7/2010,687,748
fa10-01-21,12/8/2010,586,579
fa10-01-28,12/6/2010,474,395
fa10-01-28,12/7/2010,98,295
fa10-01-28,12/8/2010,178,88
sp10-01-24,12/6/2010,547,400
sp10-01-24,12/7/2010,227,516
sp10-01-24,12/8/2010,158,305
fa10-01-03,12/6/2010,157,180
fa10-01-03,12/7/2010,410,344
fa10-01-03,12/8/2010,324,254
fa10-01-11,12/6/2010,295,576
fa10-01-11,12/7/2010,568,517
fa10-01-11,12/8/2010,431,470
sp10-01-25,12/6/2010,74,39
sp10-01-25,12/8/2010,0,0
fa10-01-04,12/6/2010,698,99
fa10-01-04,12/7/2010,672,164
fa10-01-04,12/8/2010,844,190
fa10-01-32,12/6/2010,106,218
sp10-01-34,12/6/2010,100,202
sp10-01-34,12/7/2010,282,596
sp10-01-34,12/8/2010,454,801
sp10-01-13,12/6/2010,202,144
sp10-01-13,12/7/2010,274,239
sp10-01-13,12/8/2010,575,312
fa10-01-48,12/6/2010,346,338
fa10-01-48,12/7/2010,463,238
fa10-01-48,12/8/2010,72,17
sp10-01-44,12/6/2010,409,612
sp10-01-44,12/7/2010,385,607
sp10-01-44,12/8/2010,480,569
fa10-01-13,12/6/2010,570,731
fa10-01-13,12/7/2010,452,485
fa10-01-13,12/8/2010,562,501
sp10-01-45,12/6/2010,105,270
sp10-01-45,12/7/2010,271,319
sp10-01-45,12/8/2010,406,276
fa10-01-60,12/6/2010,2,1
fa10-01-60,12/7/2010,133,235
fa10-01-60,12/8/2010,726,568
sp10-01-31,12/6/2010,473,502
sp10-01-31,12/7/2010,299,367
sp10-01-31,12/8/2010,121,70
sp10-01-42,11/20/2010,520,387
sp10-01-42,11/21/2010,172,163
sp10-01-42,11/22/2010,369,322
sp10-01-42,11/23/2010,300,283
sp10-01-42,11/24/2010,509,305
sp10-01-42,11/25/2010,297,207
sp10-01-42,11/26/2010,622,640
sp10-01-42,11/27/2010,527,572
sp10-01-42,11/28/2010,201,357
sp10-01-42,11/29/2010,771,408
sp10-01-42,11/30/2010,1824,422
sp10-01-42,12/1/2010,405,313
sp10-01-42,12/2/2010,768,378
sp10-01-42,12/3/2010,466,302
sp10-01-42,12/4/2010,191,246
sp10-01-42,12/5/2010,354,263
sp10-01-42,12/6/2010,706,275
sp10-01-42,12/7/2010,251,329
sp10-01-42,12/8/2010,1209,563
fa10-01-37,12/6/2010,280,336
fa10-01-37,12/7/2010,753,247
fa10-01-37,12/8/2010,352,314
sp10-01-41,12/6/2010,484,329
sp10-01-41,12/7/2010,416,213
sp10-01-41,12/8/2010,720,435
fa10-01-14,12/6/2010,779,668
fa10-01-14,12/7/2010,227,253
fa10-01-14,12/8/2010,466,511
fa10-01-49,12/6/2010,23,1
fa10-01-49,12/8/2010,11,0
sp10-01-07,12/6/2010,144,53
sp10-01-07,12/7/2010,624,375
sp10-01-07,12/8/2010,371,224
sp10-01-12,12/6/2010,335,477
sp10-01-12,12/7/2010,228,237
sp10-01-12,12/8/2010,87,152
fa10-01-73,12/6/2010,28,209
fa10-01-73,12/7/2010,313,322
fa10-01-73,12/8/2010,373,471
sp10-01-22,12/6/2010,423,339
sp10-01-22,12/7/2010,416,382
sp10-01-22,12/8/2010,373,281
fa10-01-38,12/6/2010,150,5
fa10-01-38,12/7/2010,377,285
fa10-01-38,12/8/2010,587,168
fa10-01-08,12/9/2010,490,216
fa10-01-08,12/10/2010,444,417
sp10-01-19,12/8/2010,895,926
fa10-01-79,12/7/2010,831,415
fa10-01-79,12/8/2010,571,895
fa10-01-32,12/7/2010,111,327
fa10-01-32,12/8/2010,439,641
fa10-01-08,12/11/2010,372,241
fa10-01-15,12/9/2010,103,154
fa10-01-15,12/10/2010,16,37
fa10-01-15,12/11/2010,74,46
fa10-01-24,12/9/2010,82,147
fa10-01-24,12/10/2010,230,70
fa10-01-24,12/11/2010,172,466
fa10-01-27,12/9/2010,727,941
fa10-01-27,12/10/2010,637,1564
fa10-01-27,12/11/2010,317,1254
fa10-01-31,12/9/2010,254,366
fa10-01-31,12/10/2010,235,304
fa10-01-31,12/11/2010,251,595
fa10-01-40,12/9/2010,86,52
fa10-01-40,12/10/2010,672,209
fa10-01-40,12/11/2010,4,0
fa10-01-50,12/9/2010,360,505
fa10-01-50,12/10/2010,127,322
fa10-01-67,12/9/2010,401,481
fa10-01-67,12/10/2010,176,46
fa10-01-67,12/11/2010,284,265
fa10-01-70,12/9/2010,18,2
fa10-01-70,12/10/2010,29,7
fa10-01-70,12/11/2010,44,7
fa10-01-75,12/9/2010,661,620
fa10-01-75,12/10/2010,1112,658
fa10-01-75,12/11/2010,360,359
fa10-01-76,12/9/2010,552,854
fa10-01-76,12/10/2010,466,392
fa10-01-76,12/11/2010,1456,764
fa10-01-85,12/9/2010,193,112
fa10-01-85,12/10/2010,17,8
fa10-01-85,12/11/2010,22,14
fa10-01-86,12/9/2010,89,7
fa10-01-86,12/10/2010,249,90
fa10-01-86,12/11/2010,261,295
sp10-01-30,12/9/2010,0,6
sp10-01-30,12/10/2010,236,175
sp10-01-30,12/11/2010,709,140
sp10-01-33,12/9/2010,690,832
sp10-01-33,12/10/2010,575,664
sp10-01-33,12/11/2010,375,311
sp10-01-35,12/9/2010,355,423
sp10-01-35,12/10/2010,452,799
sp10-01-35,12/11/2010,555,818
sp10-01-53,12/9/2010,212,198
sp10-01-53,12/10/2010,622,263
sp10-01-53,12/11/2010,289,239
fa10-01-01,12/9/2010,692,432
fa10-01-01,12/10/2010,756,377
fa10-01-01,12/11/2010,515,413
sp10-01-46,12/9/2010,402,274
sp10-01-46,12/10/2010,603,484
sp10-01-46,12/11/2010,635,515
sp10-01-08,12/9/2010,258,99
sp10-01-08,12/10/2010,76,73
sp10-01-08,12/11/2010,59,24
fa10-01-19,12/9/2010,488,414
fa10-01-19,12/10/2010,750,711
fa10-01-19,12/11/2010,102,24
sp10-01-49,12/9/2010,409,825
sp10-01-49,12/10/2010,514,408
sp10-01-49,12/11/2010,348,411
sp10-01-40,12/9/2010,418,426
sp10-01-40,12/10/2010,389,518
sp10-01-40,12/11/2010,473,384
fa10-01-17,12/9/2010,448,375
fa10-01-17,12/10/2010,27,144
fa10-01-17,12/11/2010,489,522
sp10-01-11,12/9/2010,772,219
sp10-01-11,12/10/2010,301,147
sp10-01-11,12/11/2010,639,209
fa10-01-74,12/9/2010,455,85
fa10-01-23,12/9/2010,100,600
fa10-01-23,12/10/2010,486,625
fa10-01-23,12/11/2010,282,284
sp10-01-39,12/9/2010,162,314
sp10-01-39,12/10/2010,86,263
sp10-01-39,12/11/2010,288,525
sp10-01-48,12/9/2010,461,427
sp10-01-48,12/10/2010,618,549
sp10-01-48,12/11/2010,565,300
fa10-01-02,12/9/2010,295,105
fa10-01-02,12/10/2010,754,233
fa10-01-02,12/11/2010,594,165
sp10-01-38,12/9/2010,365,648
sp10-01-38,12/10/2010,276,515
sp10-01-38,12/11/2010,255,571
sp10-01-32,12/9/2010,587,673
sp10-01-32,12/10/2010,549,470
sp10-01-32,12/11/2010,534,380
sp10-01-19,12/9/2010,1003,751
sp10-01-19,12/10/2010,875,791
sp10-01-19,12/11/2010,601,182
sp10-01-52,12/9/2010,354,122
sp10-01-52,12/10/2010,901,419
sp10-01-52,12/11/2010,367,112
sp10-01-43,12/9/2010,399,465
sp10-01-43,12/10/2010,665,652
sp10-01-43,12/11/2010,732,424
fa10-01-81,12/9/2010,486,523
fa10-01-81,12/10/2010,460,242
fa10-01-81,12/11/2010,414,467
fa10-01-47,12/9/2010,294,198
fa10-01-47,12/10/2010,341,280
fa10-01-47,12/11/2010,294,680
fa10-01-22,12/9/2010,43,282
fa10-01-22,12/10/2010,249,394
fa10-01-22,12/11/2010,173,301
fa10-01-72,12/9/2010,9,1
fa10-01-72,12/10/2010,926,450
fa10-01-72,12/11/2010,819,1070
fa10-01-79,12/9/2010,841,566
fa10-01-79,12/10/2010,345,509
fa10-01-79,12/11/2010,366,163
fa10-01-05,12/10/2010,3,0
fa10-01-71,12/9/2010,549,158
fa10-01-71,12/10/2010,609,468
fa10-01-71,12/11/2010,641,873
fa10-01-43,12/9/2010,38,55
fa10-01-18,12/9/2010,700,550
fa10-01-18,12/10/2010,469,450
fa10-01-18,12/11/2010,376,431
fa10-01-68,12/9/2010,257,111
fa10-01-68,12/10/2010,483,240
fa10-01-68,12/11/2010,0,0
fa10-01-69,12/9/2010,169,105
fa10-01-69,12/10/2010,95,43
fa10-01-69,12/11/2010,79,5
fa10-01-52,12/9/2010,261,231
fa10-01-52,12/10/2010,166,190
fa10-01-52,12/11/2010,522,358
fa10-01-07,12/9/2010,726,591
fa10-01-07,12/10/2010,442,514
fa10-01-07,12/11/2010,3,1
fa10-01-54,12/9/2010,2,1
fa10-01-54,12/10/2010,54,40
sp10-01-18,12/9/2010,2,4
sp10-01-18,12/10/2010,355,575
sp10-01-18,12/11/2010,173,91
fa10-01-26,12/9/2010,286,428
fa10-01-26,12/10/2010,483,385
fa10-01-26,12/11/2010,1824,467
fa10-01-35,12/9/2010,180,299
fa10-01-35,12/10/2010,498,264
fa10-01-35,12/11/2010,187,197
fa10-01-39,12/9/2010,0,1
fa10-01-39,12/10/2010,28,7
fa10-01-39,12/11/2010,573,88
fa10-01-06,12/9/2010,670,523
fa10-01-06,12/10/2010,1232,449
fa10-01-06,12/11/2010,508,312
fa10-01-20,12/9/2010,574,663
fa10-01-20,12/10/2010,166,236
fa10-01-20,12/11/2010,154,258
fa10-01-34,12/10/2010,24,35
fa10-01-16,12/9/2010,483,506
fa10-01-16,12/10/2010,833,588
fa10-01-16,12/11/2010,1002,664
sp10-01-23,12/9/2010,338,175
sp10-01-23,12/10/2010,81,26
sp10-01-23,12/11/2010,278,184
sp10-01-05,12/9/2010,252,135
fa10-01-55,12/9/2010,383,518
fa10-01-55,12/10/2010,362,539
fa10-01-55,12/11/2010,566,264
fa10-01-36,12/9/2010,12,1
fa10-01-36,12/10/2010,922,338
fa10-01-36,12/11/2010,0,0
fa10-01-33,12/9/2010,472,317
fa10-01-33,12/10/2010,540,284
fa10-01-33,12/11/2010,538,404
fa10-01-45,12/9/2010,125,208
fa10-01-45,12/10/2010,155,132
fa10-01-45,12/11/2010,289,78
fa10-01-56,12/9/2010,520,416
fa10-01-56,12/10/2010,928,610
fa10-01-56,12/11/2010,836,426
fa10-01-78,12/9/2010,261,157
fa10-01-78,12/10/2010,3,7
fa10-01-78,12/11/2010,453,548
fa10-01-46,12/9/2010,66,149
fa10-01-46,12/10/2010,198,115
fa10-01-46,12/11/2010,13,7
fa10-01-58,12/9/2010,65,30
fa10-01-58,12/10/2010,165,162
fa10-01-58,12/11/2010,560,203
fa10-01-30,12/9/2010,371,540
fa10-01-30,12/10/2010,177,252
fa10-01-30,12/11/2010,347,502
fa10-01-61,12/9/2010,149,505
fa10-01-61,12/10/2010,348,538
fa10-01-61,12/11/2010,498,414
fa10-01-25,12/9/2010,485,501
fa10-01-25,12/10/2010,191,304
fa10-01-25,12/11/2010,1390,735
fa10-01-62,12/9/2010,518,770
fa10-01-62,12/10/2010,475,493
fa10-01-62,12/11/2010,408,455
fa10-01-29,12/9/2010,581,620
fa10-01-29,12/10/2010,998,707
fa10-01-29,12/11/2010,705,535
fa10-01-77,12/9/2010,197,570
fa10-01-77,12/10/2010,269,529
fa10-01-77,12/11/2010,411,1029
fa10-01-57,12/9/2010,677,406
fa10-01-57,12/10/2010,685,681
fa10-01-57,12/11/2010,1107,767
fa10-01-12,12/9/2010,421,212
fa10-01-12,12/10/2010,252,101
fa10-01-12,12/11/2010,527,312
fa10-01-53,12/9/2010,10,0
sp10-01-06,12/9/2010,507,340
fa10-01-80,12/9/2010,525,280
fa10-01-80,12/10/2010,469,681
fa10-01-80,12/11/2010,360,142
fa10-01-21,12/9/2010,247,579
fa10-01-21,12/10/2010,693,572
fa10-01-21,12/11/2010,523,493
fa10-01-28,12/9/2010,827,673
fa10-01-28,12/10/2010,15,12
sp10-01-24,12/9/2010,667,545
sp10-01-24,12/10/2010,114,100
fa10-01-03,12/9/2010,421,251
fa10-01-03,12/10/2010,212,91
fa10-01-03,12/11/2010,497,428
fa10-01-11,12/9/2010,416,195
fa10-01-11,12/10/2010,489,395
fa10-01-11,12/11/2010,410,489
fa10-01-04,12/9/2010,695,131
fa10-01-04,12/10/2010,604,96
fa10-01-04,12/11/2010,964,272
fa10-01-32,12/9/2010,178,368
fa10-01-32,12/10/2010,382,227
fa10-01-32,12/11/2010,207,433
sp10-01-34,12/9/2010,231,545
sp10-01-34,12/10/2010,492,969
sp10-01-34,12/11/2010,517,1414
sp10-01-13,12/9/2010,672,486
sp10-01-13,12/10/2010,255,68
sp10-01-13,12/11/2010,20,48
fa10-01-48,12/9/2010,81,63
fa10-01-48,12/10/2010,133,101
fa10-01-48,12/11/2010,469,766
sp10-01-44,12/9/2010,685,762
sp10-01-44,12/10/2010,235,667
sp10-01-44,12/11/2010,560,495
fa10-01-13,12/9/2010,513,428
fa10-01-13,12/10/2010,296,491
fa10-01-13,12/11/2010,514,560
sp10-01-45,12/9/2010,194,299
sp10-01-45,12/10/2010,1024,593
sp10-01-45,12/11/2010,529,354
fa10-01-60,12/9/2010,472,172
fa10-01-60,12/10/2010,778,723
fa10-01-60,12/11/2010,4,3
sp10-01-31,12/9/2010,441,558
sp10-01-31,12/10/2010,520,398
sp10-01-31,12/11/2010,389,446
sp10-01-42,12/9/2010,212,140
sp10-01-42,12/10/2010,721,543
sp10-01-42,12/11/2010,351,265
fa10-01-37,12/9/2010,140,74
fa10-01-37,12/10/2010,546,196
fa10-01-37,12/11/2010,746,581
sp10-01-41,12/9/2010,884,352
sp10-01-41,12/10/2010,712,415
sp10-01-41,12/11/2010,707,328
fa10-01-14,12/9/2010,291,415
fa10-01-14,12/10/2010,648,383
fa10-01-14,12/11/2010,206,303
fa10-01-49,12/9/2010,1,0
sp10-01-07,12/9/2010,908,522
sp10-01-07,12/10/2010,371,227
sp10-01-07,12/11/2010,102,35
sp10-01-12,12/9/2010,287,101
sp10-01-12,12/10/2010,62,120
sp10-01-12,12/11/2010,1535,506
fa10-01-73,12/9/2010,228,170
fa10-01-73,12/10/2010,806,643
fa10-01-73,12/11/2010,553,448
sp10-01-22,12/9/2010,998,485
sp10-01-22,12/10/2010,304,246
sp10-01-22,12/11/2010,88,210
fa10-01-38,12/9/2010,1,3
fa10-01-38,12/10/2010,15,1
fa10-01-38,12/11/2010,246,613
fa10-01-08,12/14/2010,161,48
fa10-01-15,12/12/2010,14,27
fa10-01-15,12/13/2010,607,573
fa10-01-15,12/14/2010,393,533
fa10-01-24,12/12/2010,190,138
fa10-01-24,12/13/2010,159,607
fa10-01-24,12/14/2010,132,88
fa10-01-27,12/12/2010,378,1041
fa10-01-27,12/13/2010,972,953
fa10-01-27,12/14/2010,441,854
fa10-01-31,12/12/2010,383,205
fa10-01-31,12/13/2010,240,496
fa10-01-31,12/14/2010,391,374
fa10-01-40,12/12/2010,13,4
fa10-01-40,12/13/2010,561,643
fa10-01-40,12/14/2010,585,364
fa10-01-67,12/12/2010,37,74
fa10-01-67,12/13/2010,562,398
fa10-01-67,12/14/2010,330,109
fa10-01-70,12/12/2010,0,0
fa10-01-70,12/13/2010,251,49
fa10-01-70,12/14/2010,26,5
fa10-01-75,12/12/2010,1725,1099
fa10-01-75,12/13/2010,482,562
fa10-01-75,12/14/2010,851,555
fa10-01-76,12/12/2010,1638,508
fa10-01-76,12/13/2010,284,375
fa10-01-76,12/14/2010,666,710
fa10-01-85,12/12/2010,2,7
fa10-01-85,12/13/2010,47,263
fa10-01-85,12/14/2010,113,287
fa10-01-86,12/12/2010,269,89
fa10-01-86,12/13/2010,264,62
fa10-01-86,12/14/2010,393,198
sp10-01-30,12/12/2010,392,206
sp10-01-30,12/13/2010,305,228
sp10-01-30,12/14/2010,271,242
sp10-01-33,12/12/2010,589,523
sp10-01-33,12/13/2010,524,898
sp10-01-33,12/14/2010,324,364
sp10-01-35,12/12/2010,146,221
sp10-01-35,12/13/2010,117,273
sp10-01-35,12/14/2010,131,277
sp10-01-53,12/12/2010,92,33
sp10-01-53,12/13/2010,218,67
sp10-01-53,12/14/2010,176,215
